username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
A-3026,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-24T23:54:57Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T02:46:23Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
SandraFuentes,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T19:04:04Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
YohaSwea,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-23T22:38:55Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
BELEN_2020,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-20T08:04:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
Jano,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,b5e62e3dc9834aaa94ab689e935e8df3_2_1,Pregunta 1,Bruno está asumiendo que existe un patrón de largo 8.,Bruno está asumiendo que existe un patrón de largo 8.,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@b5e62e3dc9834aaa94ab689e935e8df3,"{""correct_map"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": {}}, ""last_submission_time"": ""2020-04-18T19:04:26Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""b5e62e3dc9834aaa94ab689e935e8df3_2_1"": ""choice_2""}, ""seed"": 1}"
ThomasPM,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}}"
UsuarioPruebaCMMEDU,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:28:23Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
Maria_Angelica,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}}"
b_alvarez,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-17T01:07:39Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
alicia,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-24T18:05:32Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
JACT,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-23T05:23:03Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
Jennifer_Escalona,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-20T20:22:48Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
Alfonso,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-20T15:19:10Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
BELEN_OSORIO,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:39:45Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
margotbriones,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-21T15:28:03Z"", ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}}"
sandracarolina077,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-17T20:50:52Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
A-3026,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-24T23:55:51Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
ELSA_DE_LA_CRUZ,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-20T02:47:09Z"", ""attempts"": 2, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
SandraFuentes,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-17T19:04:17Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
YohaSwea,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-23T22:39:02Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
BELEN_2020,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-20T08:04:47Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
Jano,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Jugando con patrones #2 > Multiple Choice,630195f773104caebc377fd73445414a_2_1,Pregunta 1,10,10,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@630195f773104caebc377fd73445414a,"{""correct_map"": {""630195f773104caebc377fd73445414a_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""630195f773104caebc377fd73445414a_2_1"": {}}, ""last_submission_time"": ""2020-04-18T19:05:08Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""630195f773104caebc377fd73445414a_2_1"": ""choice_1""}, ""seed"": 1}"
ThomasPM,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""score"": {""raw_earned"": 0, ""raw_possible"": 2}, ""seed"": 1, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:29:44Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-24T16:29:44Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
Maria_Angelica,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""score"": {""raw_earned"": 0, ""raw_possible"": 2}, ""seed"": 1, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}}"
b_alvarez,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T01:08:37Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
b_alvarez,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_1,Pregunta 1,muchos,muchos,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-17T01:08:37Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
alicia,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,,,,,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""score"": {""raw_earned"": 0, ""raw_possible"": 2}, ""seed"": 1, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}}"
JACT,Blank Common Problem,Taller 1: Reconociendo Patrones > Actividad 2: Jugando con patrones > Recapitulemos > Blank Common Problem,48e3d7e8529241c8ab011b986d74d5f3_2_2,Pregunta 1,largo,largo,block-v1:cmm+SYSELEARDPAPIL01+2020_1+type@problem+block@48e3d7e8529241c8ab011b986d74d5f3,"{""correct_map"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": {}, ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": {}}, ""last_submission_time"": ""2020-04-23T05:43:25Z"", ""attempts"": 1, ""score"": {""raw_earned"": 2, ""raw_possible"": 2}, ""done"": true, ""student_answers"": {""48e3d7e8529241c8ab011b986d74d5f3_2_2"": ""largo"", ""48e3d7e8529241c8ab011b986d74d5f3_2_1"": ""muchos""}, ""seed"": 1}"
